block_id,mass_kg,radius_m,shape_class,notes
W200,210,0.265790716577,equivalent_sphere_from_mass,radius inferred with density 2670 kg/m3; original EOTA shape data are not used by the current sphere model
W800,780,0.411621682981,equivalent_sphere_from_mass,radius inferred with density 2670 kg/m3; original EOTA shape data are not used by the current sphere model
