trajectory_id,experiment_id,time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,speed_mps,kinetic_j,rotational_j,total_energy_j,omega_x_radps,omega_y_radps,omega_z_radps,source_trajectory_id,segment_id,segment_index,raw_z_m,z_offset_applied_m
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.21,2793261.09696,1180275.01944,2380.01039272,1.17599999905,-4.33600000013,-6.29385,7.73281448254,6278.62408124,305.468468147,6584.09254939,8.14075082015,-0.0788295682663,0.613592315154,RF16W200r1,RF16W200r1_seg00,0,2379.744602,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.215,2793261.10284,1180274.99776,2379.97880084,1.17599999905,-4.33600000013,-6.3429,7.77278922967,6343.70650293,305.62330812,6649.32981105,8.14288134903,-0.068176923906,0.613592315154,RF16W200r1,RF16W200r1_seg00,0,2379.71301012,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.22,2793261.10872,1180274.97608,2379.94696372,1.17599999905,-4.33600000013,-6.39195,7.81286738665,6409.29416414,305.75575314,6715.04991728,8.1450118779,-0.0553937506736,0.607200728538,RF16W200r1,RF16W200r1_seg00,0,2379.681173,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.225,2793261.1146,1180274.9544,2379.91488134,1.17599999905,-4.33600000013,-6.441,7.85304737022,6475.38706488,305.906454972,6781.29351985,8.14714240677,-0.0511326929295,0.605070199666,RF16W200r1,RF16W200r1_seg00,0,2379.64909063,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.23,2793261.12048,1180274.93272,2379.88255372,1.17599999905,-4.33600000013,-6.49005,7.89332762536,6541.98520514,305.903653648,6847.88885879,8.14714240677,-0.0404800485692,0.605070199666,RF16W200r1,RF16W200r1_seg00,0,2379.616763,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.235,2793261.12636,1180274.91104,2379.84998084,1.17599999905,-4.33600000013,-6.5391,7.93370662483,6609.08858493,305.726984197,6914.81556913,8.1450118779,-0.0276968753368,0.600809141922,RF16W200r1,RF16W200r1_seg00,0,2379.58419013,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.24,2793261.13224,1180274.88936,2379.81716272,1.17599999905,-4.33600000013,-6.58815,7.97418286857,6676.69720424,305.57406997,6982.27127421,8.14288134903,-0.0213052887206,0.602939670794,RF16W200r1,RF16W200r1_seg00,0,2379.551372,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.245,2793261.13812,1180274.86768,2379.78409934,1.17599999905,-4.33600000013,-6.6372,8.01475488327,6744.81106308,305.710462902,7050.52152598,8.1450118779,-0.0106526443603,0.596548084178,RF16W200r1,RF16W200r1_seg00,0,2379.51830862,0.265790716577
RF16W200r1_seg00,chant_sura_2020_rf16_contact_subset,0.25,2793261.144,1180274.846,2379.75079072,1.17599999905,-4.33600000013,-6.68625,8.05542122184,6813.43016144,297.922105909,7111.35226735,8.0384854343,-0.172572838637,0.60933125741,RF16W200r1,RF16W200r1_seg00,0,2379.485,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0,2793261.419,1180274.38,2379.40679072,1.82363636326,-1.96636363631,1.37186363636,3.0123488132,952.795764101,498.986960762,1451.78272486,10.3160207985,1.24209833241,-1.42106275767,RF16W200r1,RF16W200r1_seg01,1,2379.141,0.265790716577
