shape_file,point_count,min_x_m,max_x_m,min_y_m,max_y_m,min_z_m,max_z_m,role
EOTA/1m3_EOTA_111_cube.pts,24,0,1.122,0,1.122,0,1.122,public EOTA shape geometry; documented for future non-spherical model development
EOTA/1m3_EOTA_221_plate.pts,24,0,1.413631418,0,1.413631418,0,0.706815709,public EOTA shape geometry; documented for future non-spherical model development
